allocation_id,participant_id,participant_slot,set_id,set_trial_index,global_trial_index,document_id,document_index,condition_id,enriched_file,degree_value,baseline_side,enriched_side,document_exposure_number,randomization_seed,rating,response_time,assignment_version,study_version
n30-round2-three-versions-v1-slot-22,,22,2,30,68,P18_DOC_B,36,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,31,69,P2_DOC_A,3,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,32,70,P11_DOC_B,22,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,33,71,P15_DOC_A,29,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,34,72,P17_DOC_B,34,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,35,73,P10_DOC_A,19,D1_derived,D1_derived.html,1,left,right,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,36,74,P16_DOC_A,31,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,37,75,P15_DOC_B,30,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,2,38,76,P11_DOC_A,21,D2_derived,D2_derived.html,2,left,right,2,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,1,77,P5_DOC_B,10,D1_derived,D1_derived.html,1,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,2,78,P7_DOC_A,13,D1_derived,D1_derived.html,1,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,3,79,P9_DOC_B,18,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,4,80,P13_DOC_A,25,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,5,81,P19_DOC_B,38,W_writer_optimal,W_writer_optimal.html,3,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,6,82,P8_DOC_A,15,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,7,83,P14_DOC_B,28,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,8,84,P10_DOC_B,20,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,9,85,P14_DOC_A,27,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,10,86,P12_DOC_A,23,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,11,87,P2_DOC_B,4,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,12,88,P4_DOC_B,8,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,13,89,P3_DOC_B,6,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,14,90,P4_DOC_A,7,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,15,91,P3_DOC_A,5,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,16,92,P18_DOC_A,35,D5_maximal,D5_maximal.html,6,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,17,93,P18_DOC_B,36,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,18,94,P2_DOC_A,3,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,19,95,P11_DOC_B,22,D1_derived,D1_derived.html,1,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,20,96,P15_DOC_A,29,W_writer_optimal,W_writer_optimal.html,3,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,21,97,P17_DOC_B,34,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,22,98,P10_DOC_A,19,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,23,99,P16_DOC_A,31,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,24,100,P15_DOC_B,30,D4_derived,D4_derived.html,5,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,25,101,P11_DOC_A,21,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,26,102,P6_DOC_B,12,D2_derived,D2_derived.html,2,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,27,103,P9_DOC_A,17,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,28,104,P12_DOC_B,24,D2_derived,D2_derived.html,2,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,29,105,P19_DOC_A,37,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,30,106,P8_DOC_B,16,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,31,107,P1_DOC_B,2,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,32,108,P1_DOC_A,1,D1_derived,D1_derived.html,1,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,33,109,P13_DOC_B,26,W_writer_optimal,W_writer_optimal.html,3,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,34,110,P16_DOC_B,32,D5_maximal,D5_maximal.html,6,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,35,111,P7_DOC_B,14,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,36,112,P6_DOC_A,11,D5_maximal,D5_maximal.html,6,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,37,113,P5_DOC_A,9,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-22,,22,3,38,114,P17_DOC_A,33,D4_derived,D4_derived.html,5,right,left,3,text-enrichment-reader-round2-n30-v1:participant:22:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,1,1,P2_DOC_A,3,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,2,2,P11_DOC_B,22,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,3,3,P11_DOC_A,21,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,4,4,P18_DOC_A,35,D2_derived,D2_derived.html,2,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,5,5,P14_DOC_B,28,D4_derived,D4_derived.html,5,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,6,6,P19_DOC_B,38,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,7,7,P1_DOC_A,1,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,8,8,P18_DOC_B,36,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,9,9,P8_DOC_A,15,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,10,10,P10_DOC_B,20,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,11,11,P17_DOC_A,33,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,12,12,P3_DOC_A,5,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,13,13,P12_DOC_B,24,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,14,14,P17_DOC_B,34,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,15,15,P6_DOC_B,12,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,16,16,P5_DOC_A,9,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,17,17,P7_DOC_A,13,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,18,18,P8_DOC_B,16,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,19,19,P15_DOC_A,29,D4_derived,D4_derived.html,5,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,20,20,P12_DOC_A,23,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,21,21,P15_DOC_B,30,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,22,22,P13_DOC_A,25,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,23,23,P9_DOC_B,18,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,24,24,P7_DOC_B,14,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,25,25,P19_DOC_A,37,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,26,26,P4_DOC_A,7,D5_maximal,D5_maximal.html,6,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,27,27,P1_DOC_B,2,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,28,28,P13_DOC_B,26,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,29,29,P3_DOC_B,6,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,30,30,P4_DOC_B,8,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,31,31,P6_DOC_A,11,D2_derived,D2_derived.html,2,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,32,32,P16_DOC_B,32,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,33,33,P9_DOC_A,17,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,34,34,P2_DOC_B,4,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,35,35,P14_DOC_A,27,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,36,36,P16_DOC_A,31,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,37,37,P5_DOC_B,10,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,1,38,38,P10_DOC_A,19,D5_maximal,D5_maximal.html,6,right,left,1,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,1,39,P17_DOC_B,34,D3_derived,D3_derived.html,4,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,2,40,P6_DOC_B,12,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,3,41,P5_DOC_A,9,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,4,42,P7_DOC_A,13,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,5,43,P8_DOC_B,16,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,6,44,P15_DOC_A,29,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,7,45,P12_DOC_A,23,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,8,46,P15_DOC_B,30,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,9,47,P13_DOC_A,25,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,10,48,P9_DOC_B,18,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,11,49,P7_DOC_B,14,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,12,50,P19_DOC_A,37,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,13,51,P4_DOC_A,7,D2_derived,D2_derived.html,2,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,14,52,P1_DOC_B,2,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,15,53,P13_DOC_B,26,D5_maximal,D5_maximal.html,6,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,16,54,P3_DOC_B,6,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,17,55,P4_DOC_B,8,W_writer_optimal,W_writer_optimal.html,3,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,18,56,P6_DOC_A,11,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,19,57,P16_DOC_B,32,W_writer_optimal,W_writer_optimal.html,3,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,20,58,P9_DOC_A,17,D1_derived,D1_derived.html,1,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,21,59,P2_DOC_B,4,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,22,60,P14_DOC_A,27,D5_maximal,D5_maximal.html,6,left,right,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-23,,23,2,23,61,P16_DOC_A,31,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:23:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
